id_pelicula,popularity,release_date,revenue,runtime,title,vote_average,vote_count,tags
289239,5.308946,2014-09-02,0.0,91.0,Mostly Ghostly: Have You Met My Ghoulfriend?,5.1,24.0,Family Fantasy Horror English LookoutEntertainment CommotionPictures RyanOchoa EricAllanKramer CalumWorthy RoshonFegan GigiRice BellaThorne MadisonPettis AdiShankar CharlieHewson CaseyYoung AnastasiaBaranova JoanRivers CarolynHennesy CarolineLagerfelt IsabellaRevel ElsieHewitt AliEagle Jan-MichaelRosner ChelseaVale MaryPasseri BenjaminLevy SherilynHenderson JoeSobaloJr. JulietteCohen IliaConstantine AbbeyBlake DannyMika JordanBailey WyattBernard MarcKennethRobinson NickBemrose PeterHewitt
62527,3.898595,2007-06-08,0.0,90.0,Johnny Kapahala - Back on Board,4.9,17.0,Comedy Drama Family TVMovie English DisneyChannel BrandonBaker Cary-HiroyukiTagawa JakeT.Austin RobynLively MaryPageKeller YujiOkumoto RoseMcIver EricBross
328111,11.01395,2016-06-18,875457937.0,87.0,The Secret Life of Pets,5.9,3536.0,Animation Family English UniversalPictures FujiTelevisionNetwork Dentsu IlluminationEntertainment LouisC.K. EricStonestreet KevinHart JennySlate LakeBell BobbyMoynihan AlbertBrooks EllieKemper HannibalBuress DanaCarvey SteveCoogan TaraStrong ChrisRenaud MichaelBeattie SandraEcheverría JaimeCamil KielyRenaud BobBergen JasonMarsden JimCummings MonaMarshall BrianT.Delaney LaraineNewman BillFarmer JanRabson JessHarnell KenSchretzmann JohnKassir DannyMann JimWard TylerWerrin ChrisRenaud
18839,4.099225,2005-01-01,0.0,160.0,Ghost in the Shell: Stand Alone Complex - The Laughing Man,7.9,31.0,ScienceFiction Animation Action Crime 日本語 KôkakuKidôtaiSeisakuIinkai Kodansha ProductionI.G. AtsukoTanaka OsamuSaka YutakaNakano KouichiYamadera ToruOkawa TaroYamaguchi SakikoTamagawa RossDouglas TakashiOnozuka AkioOhtsuka AiOrikasa JoujiNakata KenNarita MaayaSakamoto MinamiTakayama MiyuIrino KenjiKamiyama
47933,16.993841,2016-06-22,389681935.0,120.0,Independence Day: Resurgence,4.9,2550.0,Action Adventure ScienceFiction English TwentiethCenturyFoxFilmCorporation CentropolisEntertainment TSGEntertainment StereoD LiamHemsworth JeffGoldblum BillPullman MaikaMonroe SelaWard WilliamFichtner VivicaA.Fox CharlotteGainsbourg BrentSpiner JuddHirsch PatrickSt.Esprit JoeyKing JessieUsher ChinHan AngelaBaby GraceHuang RyanCartwright GarrettWareing GbengaAkinnagbe MckennaGrace RonYuan AliceRietveld NicolasWright TravisTope JamesA.Woods RobertLoggia DeobiaOparei TravisHammer JohnStorey HaysWellford SamQuinn AlmaSisneros DianaGaitirira HumbertoCastro RichardBeal JoshuaMikel MoniqueCandelaria StaffordDouglas RobertNeary BethBailey MonaMalec GrizeldaQuintana LanceLim BrandonK.Hampton KennyLeu JoelVirgel JacobBrowne MatthewMunroe JadeScottLewis ZebSanders DonovanTyeeSmith OmarDiop StephenOyoung CaseyMesser J.P.Murrieta AvaDelCielo LeileiChen CatharinePilafas KatrinaKavanaugh JasonE.Hill SylvieHagan EvanBrynGraves AaronTyler JennaPurdy ArturodelPuerto BenWang NicholasBallas RolandEmmerich
14194,3.81393,2006-11-24,46396427.0,147.0,Dhoom 2,5.9,69.0,Drama Action Thriller Crime Deutsch हिन्दी YashRajFilms HrithikRoshan AbhishekBachchan AishwaryaRaiBachchan UdayChopra BipashaBasu RimiSen SanjayGadhvi
211672,547.488298,2015-06-17,1156730962.0,91.0,Minions,6.4,4729.0,Family Animation Adventure Comedy English UniversalPictures IlluminationEntertainment SandraBullock JonHamm MichaelKeaton AllisonJanney SteveCoogan JenniferSaunders GeoffreyRush SteveCarell PierreCoffin KatyMixon MichaelBeattie HiroyukiSanada DaveRosenbaum AlexDowding PaulThornley KyleBalda AvaAcres KyleBalda PierreCoffin
206647,24.926577,2015-10-26,880674609.0,148.0,Spectre,6.3,4552.0,Action Adventure Crime Français English Español Italiano Deutsch ColumbiaPictures Danjaq B24 DanielCraig ChristophWaltz LéaSeydoux RalphFiennes MonicaBellucci BenWhishaw NaomieHarris DaveBautista AndrewScott RoryKinnear JesperChristensen AlessandroCremona StephanieSigman TenochHuerta AdrianaPaz DomenicoFortunato MarcoZingaro StefanoElfiDiClaudia IanBonar TamWilliams RichardBanham PipCarter SimonLenagan AlessandroBressanello MarcZinga BrigitteMillar AdelBencherif GediminasAdomaitis PeppeLanzetta FrancescoArca MatteoTaranto EmilioAniba BenitoSagredo DaiTabuchi GeorgeLasha SargonYelda AndyCheung ErickHayden OlegMirochnikov AntonioSalines MiloudMouradBenamara GidoSchimanski NigelBarber PatriceNaiambana StephaneCornicard GaryFannin SadaoUeda PhillipLaw WaiWong JosephBalderrama EijiMihara JunichiKajioka VictorSchefé HaraldWindisch TristanMatthiae DetlefBothe BodoFriesecke WilhemIben NoemiKrausz NoahSaavedra FrancisAttakpah MichaelGlantschnig MarlonBoess MarieWohlmuth LiliEpply KonstantinGerlach LaraParmiani UmitUlgen AmraMallassi ZiadAbaza WalidMumuni DerekHorsham NariBlair-Mangat MichaelWhite AdamMcGrady NaderDernaika PezhmaanAlinia JudiDench NeveGachev KarlFarrer KimAdis MaurisaSeleneColeman MatijaMondiMatović SamMendes
36779,1.499106,1991-11-14,0.0,87.0,Killer Tomatoes Strike Back!,4.0,11.0,Action Comedy Horror ScienceFiction English CrystalCarson SteveLundquist JohnDeBello JohnAstin J.StephenPeace RickRockwell JohnWitherspoon JohnDeBello
64325,4.171114,2011-07-12,0.0,105.0,Cross,3.9,13.0,Action Fantasy English TruthandSoulPicturesInc MorningstarFilms SoularEntertainment FourHorsemenFilms FatMonsterFilms BrianAustinGreen DannyTrejo MichaelClarkeDuncan TomSizemore VinnieJones RachelMiner JakeBusey RobertCarradine C.ThomasHowell SamanthaMumba SusieAbromeit WilliamZabka TimAbell LoriHeuring PatrickDurham
14913,8.570712,2007-10-20,0.0,93.0,Boogeyman 2,5.2,70.0,Horror Thriller English GhostHousePictures DestinationFilms ReneeO'Connor MaeWhitman MichaelGraziadei TobinBell MattCohen JarrodBailey DanielleSavre DavidGallagher JohnnySimmons TomLenk JeffBetancourt
39057,2.969691,2009-07-18,50673078.0,94.0,Pokémon: Arceus and the Jewel of Life,6.7,35.0,Animation Family English Deutsch 日本語 UniversalPictures Toho VizMedia UniversalPictures(UK) KunihikoYuyama
25961,3.851534,2007-07-14,42238454.0,90.0,Pokémon: The Rise of Darkrai,6.4,41.0,Adventure Animation Family Fantasy English 日本語 CraigBlair EmilyBauer SarahNatochenny IkueŌtani BillRogers JoshuaSwanson BillTimoney KunihikoYuyama
209112,31.435879,2016-03-23,873260194.0,151.0,Batman v Superman: Dawn of Justice,5.7,7189.0,Action Adventure Fantasy English DCComics AtlasEntertainment WarnerBros. DCEntertainment Cruel&UnusualFilms RatPac-DuneEntertainment BenAffleck HenryCavill GalGadot AmyAdams JesseEisenberg DianeLane JeremyIrons LaurenceFishburne HollyHunter ScootMcNairy CallanMulvey TaoOkamoto JenaMalone BrandonSpink LaurenCohan HughMaguire MichaelCassidy AlanD.Purwin DanAmboyer RebeccaBuller HarryLennix ChristinaWren JadeChynoweth ChadKrowchuk KevinCostner EzraMiller PatrickWilson MichaelShannon CharlieRose VikramGandhi AndrewSullivan NeildeGrasseTyson JonStewart SoledadO'Brien ErikaR.Erickson DanaBash NancyGrace AndersonCooper BrookeBaldwin CarlaGugino 杰森·莫玛 JoeMorton RayFisher JosephCranford EmilyPeterson JeffreyDeanMorgan SammiRotibi HannaDworkin TiffanyL.Addison OwaisAhmed AnishJethmalani TiffanyBedwell NataleeArteaga KeithD.Gallagher JeffDumas MiriamLee AliciaRegan StephanieKoenig RipleySobo RichardBurden JuliusTennon WunmiMosaku DennisNorth KiffVandenHeuvel MasonHeidger AhneyHer KristineCabanban SebastianSozzi KentShocknek RalphLister SammyA.Publes JayR.Adams DavidMidura JayTowers MichaelEllison KirillOstapenko RashontaeWawrzyniak TomLuginbill DavePasch DannyMooney HenryFrostIII NicoleForester DebbieStabenow MilicaGovich JohnLepard SandraLoveAldridge GrahamW.J.Beal HenriFranklin JonathanWest T.J.Martinelli ChrisNewman LuluDahl SamLoganKhaleghi AnneMarieDamman ConnieCraig HenriettaHermelin PatrickLeahy AlbertValladares DavidParis AbigailKuklis GregVioland TirenJhames SteveJasgur JonathanStanley JesseNagy DuvaleMurchison ThomasJ.Fentress CoburnGoss JeffHanlin GaryA.Hecker RobinAtkinDownes IssacRyanBrown BartonBund BaileyChase PatrickO'ConnorCronin SonjaCrosby C.T.Fletcher AhmanGreen DianaGaitirira JaleneMack EsodieGeiger NeneNwoko ScottEdwardLogan MarcusGoddard CruzGonzalez-Cadel AlmaMartinez SalLopez MarcelShihadeh TheoBonganiNdyalvane SatoriShakoor EleBardha InderKumar BrandonBautista LauraAtwood DebbieScaletta DavidLeach GordonMichaels BrianBoland TarasLos JasonHughley SidiHenderson MeighanGerachis NicoleSantini AxelHarney WayneE.Brown DanteBriggins ShannonGarnett LynchR.Travis CarmenGangale JoeCipriano WillBlagrove MarceloBem ZackSnyder
115290,10.751964,2012-06-16,0.0,85.0,Blue Lagoon: The Awakening,6.2,294.0,Drama Adventure Romance English StorylineEntertainment PeaceOutProductions SonyPicturesTelevision SilverScreenPictures IndianaEvans BrentonThwaites DeniseRichards FrankJohnHughes AlixElizabethGitter JacobArtist PatrickSt.Esprit JakeNewsome
335970,4.625603,2015-07-16,0.0,107.0,Joe Dirt 2: Beautiful Loser,4.3,45.0,Comedy English HappyMadisonProductions DavidSpade BrittanyDaniel DennisMiller ChristopherWalken AdamBeach PatrickWarburton MarkMcGrath MarianaPaolaVicente CharlotteMcKinney TobyBronson RonFlagge RhondaJohnsonDents TracyWeisert NataliaCigliuti ScottL.Schwartz EricaIbsen JeffDeRouen DanMott AllisonGobuzzi LaurenGobuzzi ChloeGuidry JeremySande HenryFrost PeterJaymes ChipCarriere RyanCore WillyRayCore DallasT.Taylor JamesW.Evermore JamesMosesBlack AdamEget CharlieTalbert TroyRomzek DexCarvey MickyShiloah ChadwickArmstrong MariaQuinones TerryRay KimberlyRose LeahM.Clark BrianTanke TaylorWilcox ErrolMcDowell CalebSpillyards MatthewCurry B.J.Grogan PollyannaUruena BrittanyBrousseau PedroLucero MollyWolf SaraFionaWolf RyanMiningham DavidZaugh BaronDavis MinnieGoode TonyBentley KevinFarley BrianClark ZackKahn RickyGray RogerJ.Timber CaitlinChapman ChrisAngerdina Sue-LynnAnsari JasonBayle TonyBeard BryanBlasingame JackBushong RonCentanni DevinLordChachere RebeccaChulew MichelleDeVito JenGuitreau CandiceHarrison JuliaHolt BettinaKenney SteveKish JohnC.Klein MelissaLeEllen JillianNelson JennaOsterlund TonyPallo RobertPekel MatthewSligh LisaAnnSmith CurryStone RichardBlakeSuarez DarylThibodaux JasmineWaltz JessicaLemonWilkinson CameronWorthen FredWolf
348191,1.30706,2015-06-18,0.0,476.0,Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II,5.0,2.0,Horror Documentary DougBradley ClareHiggins ChristopherFigg SimonBamford WilliamHope OliverParker BarbieWilde KennethCranham MarkCoulier PeterAtkins NicholasVince OliverSmith ImogenBoorman TonyRandel ChristopherYoung KevinMcDonagh
47292,2.197789,2008-07-19,0.0,96.0,Pokémon: Giratina and the Sky Warrior,6.6,33.0,Adventure Animation Family 日本語 KunihikoYuyama
283445,17.602928,2015-08-19,52882018.0,97.0,Sinister 2,5.5,605.0,Horror English AllianceFilms BlumhouseProductions IMGlobal AutomatikEntertainment EntertainmentOne TankCaterpillar SteadyAim ShannynSossamon JamesRansone RobertDanielSloan DartanianSloan LeaCoco TateEllington JohnBeasley LucasJadeZumann JadenKlein LailaHaley CadenM.Fritz OliviaRainey NicholasKing DelphinePontvieux MichaelB.Woods ToryO.Davis HowieJohnson GraceHoluby JohnFrancisMountain NicoleSantini StephenVarga SkylarMcClure CiaranFoy
23903,2.24177,2009-10-27,0.0,80.0,Curious George 2: Follow That Monkey!,6.1,7.0,Animation Family English ImagineEntertainment UniversalAnimationStudios ToonCity FrankWelker AmyHill EdO'Ross EdO'Ross FredTatasciore NickieBryar JamieKennedy CatherineTaber TimCurry JeffMcNeal MattLauer MelissaGreenspan CarlosAlazraqui JerryLewis ClintHoward PhilLaMarr CreeSummer NortonVirgien
193502,0.433843,2013-04-26,0.0,128.0,Library Wars,5.5,3.0,Romance Action Fantasy 日本語 TokyoBroadcastingSystem(TBS) WoWow Toho HokkaidoBroadcastingCo. JunichiOkada NanaEikura ChiakiKuriyama KeiTanaka SotaFukushi KazumaSuzuki KôjiIshizaka JunHashimoto NaomiNishida ShinsukeSato
12448,7.758492,2002-02-05,0.0,68.0,The Hunchback of Notre Dame II,5.1,156.0,Adventure Animation Family Romance Français English WaltDisneyPictures WaltDisneyTelevisionAnimation WaltDisneyAnimationJapan TomHulce JenniferLoveHewitt KevinKline MichaelMcKean DemiMoore HaleyJoelOsment JasonAlexander CharlesKimbrough JaneWithers PaulKandel JimCummings JoeLala FrankWelker AprilWinchell BradleyRaymond
204342,4.095284,2013-04-13,0.0,90.0,HK: Forbidden Super Hero,6.3,34.0,Action Comedy 日本語 L'espaceVision T-Joy RyoheiSuzuki FumikaShimizu TsuyoshiMuro KenYasuda NanaKatase ShunsukeDaitô NarushiIkeda ShunOguri YoshinoriOkada JiroSato TakashiTsukamoto Momona YuichiFukuda
356216,2.126507,2015-08-29,0.0,110.0,The Rise of the Krays,4.5,19.0,Crime English CarnabyInternational SaracenFilms TornPictures KevinLeslie SimonCotton PhilDunster DannyMidwinter DanParr AlexaMorden PhilipPrajoux GeorgNikoloff HelenMillar JamesHepburn RichardGoss MariolaJaworska NicolaStapleton ZackaryAdler
50087,3.686067,2010-07-10,0.0,96.0,Pokémon: Zoroark: Master of Illusions,6.4,37.0,Adventure Animation Family English Italiano 日本語 TVTokyo GameFreak SarahNatochenny IkueŌtani EmilyBauer BillRogers MicheleKnotz JimmyZoppi RodgerParsons SeanSchemmel WayneGrayson BellaHudson MarcThompson EmilyWilliams EileenStevens KunihikoYuyama
350499,3.176182,2015-07-18,0.0,73.0,Pokémon the Movie: Hoopa and the Clash of Ages,6.2,39.0,Adventure Animation Action 日本語 TVTokyo OrientalLightandMagic Shogakukan-ShueishaProductions RicaMatsumoto IkueŌtani MayukiMakiguchi YuukiKaji MariyaIse MegumiHayashibara Shin'ichirouMiki InukoInuyama UnshōIshizuka KunihikoYuyama
287948,11.007319,2015-09-03,72629670.0,96.0,The Transporter Refueled,5.3,573.0,Thriller Action Crime English EuropaCorp EdSkrein RayStevenson LoanChabanol GabriellaWright TatjanaPajković WenxiaYu RadivojeBukvić NoémieLenoir YuriKolokolnikov LennKudrjawizki SamirGuesmi AnatoleTaubman RobbieNock MichaelMorris NashNovcic JochenHägele CédricChevalme JérômeZybala StéphaneMorenoCarpio LaurentFerraro Jean-BaptistePuech ReginalKudiwu JuaAmir ThibaultEvrard ChristopheLavalle MickaëlCollart ChristopheTouraud CamilleDelamarre
86868,3.81584,2012-01-31,40924982.0,120.0,La Vérité si je Mens ! 3,5.3,98.0,Comedy Français LesFilmsManuelMunz Télégraphe Vertigo LaVéritéProduction RichardAnconina JoséGarcia NicoleCalfan BrunoSolo VincentElbaz AureAtika AmiraCasar LéaDrucker ElisaTovati GilbertMelki MarcAndréoni EnricoMacias GladysCohen LucienLayani CyrilHanouna AnnaSherbinina DanielCohen Jean-ClaudeTran RachelSuissa ScaliDelpeyrat Jean-FrançoisGallotte ToniHristoff DanyBrillant JeanneBournaud AgatheMarit SarahFaure LoubnaSatori AlessandroTogniBouglione MaxBoublil LucSchwartz Jean-MarcNigoghossian RomainLévy Jean-ClaudeHadida CharlesCohen MercedèsZarka Loy'sDany IsaacSharry SergeBensoussan SergeMalik MichelCymes ManescaDeTernay ClaudeBarichasse EdwardMayor CarlJohanLiljewall LionelNizard FabioBouhnik ManuelFerreira Jean-NoëlMartin AxelWursten ConstanceStalla LongmonWang HiepTran-Nghia ZhouBo MoonDaillyMonira GuyAmram JacquesMayer MurielCombeau PriscilladeLaforcade SerpentineTeyssier BernardBolzinger EmmanuelFerre LudovicBerthillot ArnaudMaillard JeanKinsella AlainCoupeaux CathyDarietto LionelBriand JérômeFederlen RémyLeFur DenisPenot CaYu LanQui GaëlCottat EricMunz OlgaKorotyayeva EstherHaddad LuisLu DouQuanzhong SandraRosinsky ThomasGilou
340382,4.300416,2015-09-01,0.0,87.0,Attack on Titan II: End of the World,4.8,67.0,Horror ScienceFiction Action Fantasy Drama 日本語 TohoCompany Nikkatsu Kôdansha Licri HarumaMiura KikoMizuhara KanataHongo HirokiHasegawa NanamiSakuraba SatomiIshihara JunKunimura RinaTakeda TakahiroMiura AyameMisaki PierreTaki ShuWatanabe MatsuoSatoru ShinjiHiguchi
277967,5.339649,2015-03-05,0.0,123.0,Life Eternal,7.1,29.0,Comedy Crime Thriller Deutsch Română Türkçe DorFilmProduktionsgesellschaftGmbH DorFilm-WestProduktionsgesellschaft JosefHader TobiasMoretti NoravonWaldstätten ChristopherSchärf RolandDüringer MargareteTiesel JohannesSilberschneider HaryPrinz SasaBarbul WolfHaas Hermes WolfgangMurnberger
297762,294.337037,2017-05-30,820580447.0,141.0,Wonder Woman,7.2,5025.0,Action Adventure Fantasy Deutsch English DuneEntertainment AtlasEntertainment WarnerBros. DCEntertainment Cruel&UnusualFilms TENCENTPICTURES WandaPictures GalGadot ChrisPine RobinWright DannyHuston DavidThewlis ConnieNielsen ElenaAnaya LillyAspell EmilyCarey LucyDavis SaïdTaghmaoui EwenBremner EugeneBraveRock LisaLovenKongsli FlorenceKasumba MadeleineVall HayleyWarnes AnnWolfe DoutzenKroes SamanthaJo AnnOgbomo DanielleLewis EleanorMatsuura JosetteSimon BrookeEnce HariJames Jacqui-LeePryce JamesCosmo MartinBishop FloraNicholson SteffanRhodri RachelPickup RainerBock EvaDabrowski KattreyaScheurer-Smith BettyAdewole CarolineMariaWinberg RekhaLuther OooootaAdepo ZinniaKumar AndreaVasiliou FreddyElletson SammyHayman MichaelTantrum PhilippeSpall EdwardWolstenholme JennieEggleton FrankAllenForbes JemmaMoore CaitlinBurles UlliAckermann MarkoLeht WolfKahler DominicKinnaird FredFergus FreddyCarter IanHughes AndrewByron AmberDoyle AlexanderMercury GanaBayarsaikhan CamillaRoholm SofiaAbbasi GeorginaArmstrong AnnarieBoor HarryBrewis BernCollaco SteveDoyle DinoFazzani FlorFerraco MaylingNg SternkikerFrançois DavidGeorgiou RomanGreen ShaneGriffin SteveHealey KarlFredrickHiemeyer KorneliaHorvath KevinHudson TimIngall BenKelleher JohnKinory DarioA.Lee ChristopherMarsh LoraMoss JamesM.L.Muller EkranMustafa ShaunNewnham YvesO'Hara RajeevPahuja JagPatel RichardPrice AnthonyJ.Sacco AdamSef MickSlaney ZackSnyder FranTarg RoyTaylor RoyMartinThorn PhilTillott MattTownsend RayWhelan TomWhelehan ZacWhitehead MiroslavZaruba LeeNeville PattyJenkins
54297,0.137939,1965-07-09,0.0,86.0,McHale's Navy Joins the Air Force,5.5,2.0,Comedy English JoeFlynn TimConway BobHastings GaryVinson BillySands EdsonStroll YoshioYoda GavinMacLeod TomTully TedBessell JeanHale JacquesAubuchon LenLesser Mako EdwardMontagne
312221,33.449723,2015-11-25,173567581.0,133.0,Creed,7.3,1963.0,Drama English NewLineCinema WarnerBros. Metro-Goldwyn-Mayer(MGM) ChartoffWinklerProductions MichaelB.Jordan SylvesterStallone GrahamMcTavish TessaThompson PhyliciaRashād HansMarrero WillBlagrove TonyBellew RitchieCoster Jacob'Stitch'Duran MalikBazille WoodHarris GabeRosado BuddyOsborn RupalPujara LievSchreiber AndreWard Ricardo'Padman'McGill BrianAnthonyWilson JoeyEye JohannaTolentino ToneTrump KashGoins MichaelBarker ClareO'Malley KevinKingTempleton RoyJamesWilson MauricioOvalle MarkSmith JosueRivera DerrickWebster MannyAyala AnthonyMartins RicardoVera ShawnClark ChristianD.Ellison FrankPesce RobertSale RichardLyntton KathleenM.Deegan MarquiseNoel ElvisGrant MaxKellerman JimLampley MichaelBuffer MichaelWilbon TonyKornheiser HannahStorm AlexHenderson KhareemHinton NoahCoogler NelsonBonilla TroyFaruk AngelaDavis ClaireBronson DeborahIngersoll RobertDouglas TroyK.Weston LudwigGöransson MosesSumney KennethMartin JermaineHolt HoraceKnight SliLewis BrionnaMariaLynch JalilJayLynch ZedricHarris ChristopherJonGombos JeffWard TerryLeeFieldsII ChandraAnderson MariaBreyman StephanieDamiano KerryDutka RyanCoogler
48943,3.953902,1998-01-01,0.0,114.0,Young and Dangerous 5,6.3,10.0,Action Crime Thriller 广州话/廣州話 EkinCheng ShuQi ChinKa-Lok VincentWanYeung-Ming PaulChunPui JerryLamb JasonChu KarelWongChi-Yeung LeeSiu-Kei HelenaLawLan DannyLeeSau-Yin FrankieNg RonaldWongBan DungYi LeeDiy-Yue BonnieWongMan-Wai AlexManChi-Leung SandraNgKwun-Yu AnthonyWong MarkCheng AndrewLau
292177,1.340019,2014-09-27,0.0,75.0,My Little Pony: Equestria Girls - Rainbow Rocks,6.6,19.0,Family Animation Music Nederlands DHXMedia HasbroStudios TaraStrong TabithaSt.Germain AndreaLibman AshleighBall NicoleOliver KazumiEvans CathyWeseluck RebeccaShoichet MarykeHendrikse DianaKaarina VincentTong KathleenBarr LeeTockar RichardIanCox MichelleCreber ShannonChan-Kent JaysonThiessen IshiRudell
246594,2.251209,2014-01-28,0.0,90.0,Mega Shark vs. Mecha Shark,3.1,29.0,"Action ScienceFiction Thriller English Asylum,The ChristopherJudge ElisabethRöhm DebbieGibson MattLagan HannahLevien EmmaRoseMaloney SteveHanks SimonBarbaro MarshallDunn ColinFlynn DavidSalsa RobertSisko AlainGerard AndrewBongiorno BeejanLand LanceBuckner KateAvery DavidO'Donnell BillVoorhees MattWool PhilBiedron LucaBello JanetCao VincentCusimano DelanieFischer CameronGordon JillHagara SylviaPanacione NataliePellegrini JonezJones EmileEdwinSmith"
329833,10.155109,2016-02-06,55969000.0,100.0,Zoolander 2,4.7,814.0,Comedy English ScottRudinProductions RedHourFilms BenStiller OwenWilson WillFerrell PenélopeCruz KristenWiig FredArmisen KyleMooney MillaJovovich ChristineTaylor JustinTheroux NathanLeeGraham CyrusArnold BillyZane JonDaly Sting BenedictCumberbatch BeckBennett JerryStiller OliviaMunn KanyeWest JustinBieber MădălinaDianaGhenea KimKardashian ArianaGrande LennyKravitz DemiLovato KieferSutherland KatyPerry JohnMalkovich JoeJonas LennyKravitz AnnaWintour NaomiCampbell NeildeGrasseTyson KateMoss LewisHamilton SusanBoyle TommyHilfiger M.C.Hammer SusanSarandon AlexanderSkarsgård JohnnyWeir WillieNelson ChristinaHendricks AndyDick RakimMayers JourdanDunn AnaBeatrizBarros Mika Skrillex MarcJacobs KarlieKloss AlexanderWang Valentino KatieCouric ChristineAmanpour JanePauley NatalieMorales SoledadO’Brien DonLemon MattLauer AndyDick AmyStiller CharlotteTownsend MitchWinston FabianoDiLeo MamyCamara HaruhikoYamanouchi AntonioTeMaioha Yama MosheKasher ChristineThollefsen FranMills PierpaoloPiccioli NiccolòSenni FatJewish GiordanaPieri OlivierLanghendries AntonioCalalani AlexanderSchuster BhaDiop TaigenKawabe YukiTsuji KohheiMatsuda MonchhanMonna FrancaSozzani JérômeJarre JoeJonas EleonoraCarisi DianePernet TrudieStyler LeilaYavari NazaninBoniadi ThiagoMacedo MakiBesea ElettraCapuano GionataCurreri ElgaEnardu SerenaEnardu SissiHou ÓlafurDarriÓlafsson OrlandoOrfeo LuciaGuzzardi MartinSaints DavideClivio KellyAaron ChristopherCagle MarkoCaka AlanCappelliGoetz ClintonClark MarisolCorrea CarlijndeJong KristenFick AntonyHagopian RayHounsell RomualdAndrzejKlos AlyMang DorryMarie DovMarkowich DorisMcCarthy JustinMcGriff JoshOstrovsky SkyeStracke EugeniaTempesta BenStiller
274167,8.009226,2015-12-25,242786137.0,96.0,Daddy's Home,5.8,870.0,Comedy English ParamountPictures GarySanchezProductions RedGranitePictures WillFerrell MarkWahlberg LindaCardellini ThomasHadenChurch ScarlettEstevez OwenVaccaro BobbyCannavale HannibalBuress JohnCena AlessandraAmbrosio DidiCostine BillBurr JamieDenbo LaMonicaGarrett PaulScheer KerryCahill MarkL.Young OliviaReneeDupepe BillySlaughter DaveDavis JamesHarlonPalmer SeanAnders
140300,14.696548,2016-01-23,521170825.0,95.0,Kung Fu Panda 3,6.7,1630.0,Action Adventure Animation Comedy Family English TwentiethCenturyFoxFilmCorporation DreamWorksAnimation ChinaFilmCo. OrientalDreamWorks JackBlack BryanCranston DustinHoffman AngelinaJolie J.K.Simmons JackieChan SethRogen LucyLiu DavidCross KateHudson JamesHong RandallDukKim SteeleGagnon LiamKnight WayneKnight BarbaraDirickson AlRoker WillieGeist FredTatasciore PaxJolie-Pitt KellyCooney StephenKearin MickWingert MingTsai AprilHong KnoxJolie-Pitt ZaharaJolie-Pitt ShilohJolie-Pitt Jean-ClaudeVanDamme RadziChinyanganya LindseyRussell JosephIzzo LenaGolia GusCulligan JenniferYuhNelson AlessandroCarloni
98440,0.005409,2008-11-04,0.0,94.0,Thou Shalt Laugh 3,0.0,0.0,Comedy English LisaAlvarado TaylorMason LeanneMorgan ThorRamsey HoraceH.B.Saunders Sinbad
98439,0.003741,2007-11-07,0.0,90.0,Thou Shalt Laugh 2 - The Deuce,0.0,0.0,Comedy English PhilCookePictures TimConway AmandaCook Vernard'Bone'Hampton VictoriaJackson TaylorMason DanNainan ThorRamsey
323675,9.420931,2016-01-14,124827316.0,102.0,Ride Along 2,6.1,567.0,Action Comedy English UniversalPictures CubeVision WillPackerProductions ReelChefsCatering KevinHart IceCube OliviaMunn TikaSumpter KenJeong TyreseGibson NadineVelazquez BenjaminBratt GlenPowell SherriShepherd UtkarshAmbudkar BruceMcGill ArturodelPuerto CarlosGómez RobertPralgo BreshaWebb JamesMartinKelly EricGoins MichaelRose MichellePieroway ShelbyCourtney RickyRussert ChristopherJohnson DavidJ.Porras DerekCarver JayAmor RachelFaulkner LizGodwin YolandaAdams AnaAyora AceMarrero JunesZahdi FreddiePoole DonnyCarrington JabariSimba HenryKingi JessicaBialick JenniferBadger ChristinaDeLeon JoshDiogo ShameaMorton PeterParente IsabellaFleetwood AndrewOrtega ElizabethRamos JeremyWayneCarley D'KiaAnderson StaceyBender TamilaBilalova MassielCheco HunterDenoyelles MichelleRoseDomb MaryFarah TraceyFerrara FrenchiFirecracker ChrystallFriedemann CindyGold FatimahHassan MichelleHayden LenaMarie RebeccaOlejniczak DevannyPinn HeatherL.Porter VanessaRoseRivera YesseRodriguez RickRoss MashaSilberberg T.I. MaeganVogel DwyaneWade HeatherWitherill ReyHernandez TimStory
267860,15.037993,2016-03-02,205754447.0,99.0,London Has Fallen,5.8,1656.0,Action Crime Thriller English MillenniumFilms LHFFilm GerardButlerAlanSiegelEntertainment NuBoyanaFilmStudios GerardButler AaronEckhart MorganFreeman AngelaBassett MelissaLeo RobertForster ShivaniGhai SeanO'Bryan RadhaMitchell JackieEarleHaley CharlotteRiley MehdiDehbi ColinSalmon AlonAboutboul JorgeLeonMartinez WaleedZuaiter AdelBencherif MichaelWildman PennyDownie PatrickKennedy DeborahGrant AndrewPleavin NigelWhitmey JuliaMontgomeryBrown ElsaMollien PhilipDelancy NikeshPatel NancyBaldwin TerenceBeesley BabakNajafi
